"datetime","module","tags","metrics"
"2026-08-07 12:50:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.8, ""used.bytes"": 2037903360, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:50:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:50:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:50:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521383063552, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:50:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:50:00+02","zbx_memory","{}","{""util.pct"": 32.2, ""avail.pct"": 67.8, ""avail.bytes"": 39796809728, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.91, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18949188}"
"2026-08-07 12:50:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364214, ""load_avg_1"": 1.19, ""load_avg_5"": 0.72, ""proc_count"": 589, ""load_avg_15"": 0.51, ""proc_running"": 4, ""swap_free.pct"": 57.07, ""swap_used.pct"": 42.93, ""swap_free.bytes"": 1524789248, ""swap_total.bytes"": 2671763456}"
"2026-08-07 12:51:00+02","zbx_cpu","{}","{""idle.pct"": 96.36, ""switches"": 2293.05, ""user.pct"": 2.08, ""util.pct"": 3.64, ""interrupts"": 3969.54, ""iowait.pct"": 0.41, ""system.pct"": 0.85}"
"2026-08-07 12:51:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 12:51:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 12:51:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:51:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:51:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521383186432, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:51:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 12:51:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.8, ""used.bytes"": 2038628352, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:51:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:51:00+02","zbx_memory","{}","{""util.pct"": 31.7, ""avail.pct"": 68.3, ""avail.bytes"": 40106033152, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.49, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18729252}"
"2026-08-07 12:51:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364273, ""load_avg_1"": 0.87, ""load_avg_5"": 0.73, ""proc_count"": 566, ""load_avg_15"": 0.53, ""proc_running"": 1, ""swap_free.pct"": 57.07, ""swap_used.pct"": 42.93, ""swap_free.bytes"": 1524789248, ""swap_total.bytes"": 2671763456}"
"2026-08-07 12:52:00+02","zbx_cpu","{}","{""idle.pct"": 96.8, ""switches"": 2231.15, ""user.pct"": 1.91, ""util.pct"": 3.2, ""interrupts"": 3924.59, ""iowait.pct"": 0.42, ""system.pct"": 0.6}"
"2026-08-07 12:52:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:52:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.8, ""used.bytes"": 2038833152, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:52:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 12:52:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521383493632, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:52:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:52:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:52:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 12:52:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 12:52:00+02","zbx_memory","{}","{""util.pct"": 31.6, ""avail.pct"": 68.4, ""avail.bytes"": 40129826816, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.46, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18716336}"
"2026-08-07 12:52:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364334, ""load_avg_1"": 0.8, ""load_avg_5"": 0.72, ""proc_count"": 565, ""load_avg_15"": 0.54, ""proc_running"": 1, ""swap_free.pct"": 57.07, ""swap_used.pct"": 42.93, ""swap_free.bytes"": 1524789248, ""swap_total.bytes"": 2671763456}"
"2026-08-07 12:53:00+02","zbx_cpu","{}","{""idle.pct"": 97.07, ""switches"": 2313.85, ""user.pct"": 1.71, ""util.pct"": 2.93, ""interrupts"": 3505.77, ""iowait.pct"": 0.38, ""system.pct"": 0.61}"
"2026-08-07 12:53:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:53:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:53:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 12:53:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.8, ""used.bytes"": 2039119872, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:53:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:53:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521383604224, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:53:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 12:53:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 12:53:00+02","zbx_memory","{}","{""util.pct"": 31.5, ""avail.pct"": 68.5, ""avail.bytes"": 40212094976, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.37, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18672276}"
"2026-08-07 12:53:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364394, ""load_avg_1"": 0.48, ""load_avg_5"": 0.65, ""proc_count"": 565, ""load_avg_15"": 0.52, ""proc_running"": 2, ""swap_free.pct"": 57.07, ""swap_used.pct"": 42.93, ""swap_free.bytes"": 1524789248, ""swap_total.bytes"": 2671763456}"
"2026-08-07 12:54:00+02","zbx_cpu","{}","{""idle.pct"": 96.94, ""switches"": 2026.08, ""user.pct"": 1.79, ""util.pct"": 3.06, ""interrupts"": 3576.12, ""iowait.pct"": 0.41, ""system.pct"": 0.6}"
"2026-08-07 12:54:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:54:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.8, ""used.bytes"": 2039341056, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:54:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 12:54:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521383723008, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:54:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:54:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:54:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 12:54:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 12:54:00+02","zbx_memory","{}","{""util.pct"": 31.6, ""avail.pct"": 68.4, ""avail.bytes"": 40208248832, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.41, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18688812}"
"2026-08-07 12:54:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364453, ""load_avg_1"": 0.37, ""load_avg_5"": 0.58, ""proc_count"": 563, ""load_avg_15"": 0.51, ""proc_running"": 2, ""swap_free.pct"": 57.07, ""swap_used.pct"": 42.93, ""swap_free.bytes"": 1524789248, ""swap_total.bytes"": 2671763456}"
"2026-08-07 12:55:00+02","zbx_cpu","{}","{""idle.pct"": 96.46, ""switches"": 2185.91, ""user.pct"": 2.04, ""util.pct"": 3.54, ""interrupts"": 3734.86, ""iowait.pct"": 0.45, ""system.pct"": 0.76}"
"2026-08-07 12:55:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:55:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 12:55:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521388531712, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:55:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 12:55:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2029719552, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:55:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 262144, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:55:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 12:55:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:55:00+02","zbx_memory","{}","{""util.pct"": 31.6, ""avail.pct"": 68.4, ""avail.bytes"": 40126894080, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.62, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18796004}"
"2026-08-07 12:55:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364514, ""load_avg_1"": 0.62, ""load_avg_5"": 0.62, ""proc_count"": 563, ""load_avg_15"": 0.53, ""proc_running"": 2, ""swap_free.pct"": 57.07, ""swap_used.pct"": 42.93, ""swap_free.bytes"": 1524789248, ""swap_total.bytes"": 2671763456}"
"2026-08-07 12:56:00+02","zbx_cpu","{}","{""idle.pct"": 95.83, ""switches"": 2507.03, ""user.pct"": 2.39, ""util.pct"": 4.17, ""interrupts"": 4357.37, ""iowait.pct"": 0.57, ""system.pct"": 0.88}"
"2026-08-07 12:56:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:56:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2031067136, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:56:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 12:56:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:56:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521388724224, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:56:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:56:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 12:56:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 12:56:00+02","zbx_memory","{}","{""util.pct"": 31.6, ""avail.pct"": 68.4, ""avail.bytes"": 40086142976, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.51, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18741684}"
"2026-08-07 12:56:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364574, ""load_avg_1"": 0.52, ""load_avg_5"": 0.6, ""proc_count"": 565, ""load_avg_15"": 0.53, ""proc_running"": 1, ""swap_free.pct"": 57.07, ""swap_used.pct"": 42.93, ""swap_free.bytes"": 1524789248, ""swap_total.bytes"": 2671763456}"
"2026-08-07 12:57:00+02","zbx_cpu","{}","{""idle.pct"": 96.77, ""switches"": 2141.37, ""user.pct"": 1.89, ""util.pct"": 3.23, ""interrupts"": 3681.63, ""iowait.pct"": 0.46, ""system.pct"": 0.6}"
"2026-08-07 12:57:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:57:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:57:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 12:57:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 12:57:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:57:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 12:57:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2031263744, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:57:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521389092864, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:57:00+02","zbx_memory","{}","{""util.pct"": 31.7, ""avail.pct"": 68.3, ""avail.bytes"": 40105959424, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.49, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18730840}"
"2026-08-07 12:57:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364633, ""load_avg_1"": 0.43, ""load_avg_5"": 0.55, ""proc_count"": 567, ""load_avg_15"": 0.52, ""proc_running"": 1, ""swap_free.pct"": 57.08, ""swap_used.pct"": 42.92, ""swap_free.bytes"": 1525051392, ""swap_total.bytes"": 2671763456}"
"2026-08-07 12:58:00+02","zbx_cpu","{}","{""idle.pct"": 95.52, ""switches"": 3266.61, ""user.pct"": 2.63, ""util.pct"": 4.48, ""interrupts"": 5312.62, ""iowait.pct"": 0.59, ""system.pct"": 0.9}"
"2026-08-07 12:58:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:58:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 12:58:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 12:58:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:58:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:58:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521389543424, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:58:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 12:58:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2031656960, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:58:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39965630464, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.79, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18884340}"
"2026-08-07 12:58:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364694, ""load_avg_1"": 0.27, ""load_avg_5"": 0.48, ""proc_count"": 583, ""load_avg_15"": 0.49, ""proc_running"": 1, ""proc_postgres"": 3, ""swap_free.pct"": 57.08, ""swap_used.pct"": 42.92, ""swap_free.bytes"": 1525051392, ""swap_total.bytes"": 2671763456}"
"2026-08-07 12:59:00+02","zbx_cpu","{}","{""idle.pct"": 96.38, ""switches"": 2514.01, ""user.pct"": 2.14, ""util.pct"": 3.62, ""interrupts"": 4450.7, ""iowait.pct"": 0.46, ""system.pct"": 0.72}"
"2026-08-07 12:59:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 12:59:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 12:59:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 12:59:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 12:59:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 12:59:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2031923200, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 12:59:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521389805568, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 12:59:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 12:59:00+02","zbx_memory","{}","{""util.pct"": 32, ""avail.pct"": 68, ""avail.bytes"": 39985840128, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.73, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18856860}"
"2026-08-07 12:59:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364754, ""load_avg_1"": 0.2, ""load_avg_5"": 0.43, ""proc_count"": 579, ""load_avg_15"": 0.47, ""proc_running"": 2, ""proc_postgres"": 1, ""swap_free.pct"": 57.08, ""swap_used.pct"": 42.92, ""swap_free.bytes"": 1525051392, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:00:00+02","zbx_cpu","{}","{""idle.pct"": 96.69, ""switches"": 2042.81, ""user.pct"": 1.91, ""util.pct"": 3.31, ""interrupts"": 3559.24, ""iowait.pct"": 0.46, ""system.pct"": 0.65}"
"2026-08-07 13:00:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521394458624, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:00:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 13:00:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 13:00:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2032238592, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:00:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:00:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:00:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:00:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:00:00+02","zbx_memory","{}","{""util.pct"": 32.1, ""avail.pct"": 67.9, ""avail.bytes"": 39822229504, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.83, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18904848}"
"2026-08-07 13:00:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11364813, ""load_avg_1"": 0.2, ""load_avg_5"": 0.38, ""proc_count"": 580, ""load_avg_15"": 0.45, ""proc_running"": 1, ""swap_free.pct"": 57.08, ""swap_used.pct"": 42.92, ""swap_free.bytes"": 1525051392, ""swap_total.bytes"": 2671763456}"
"2026-08-07 13:01:00+02","zbx_cpu","{}","{""idle.pct"": 96.28, ""switches"": 2239.56, ""user.pct"": 2.14, ""util.pct"": 3.72, ""interrupts"": 3890.92, ""iowait.pct"": 0.44, ""system.pct"": 0.82}"
"2026-08-07 13:01:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 13:01:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.3, ""used.bytes"": 1521394606080, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 13:01:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 13:01:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 13:01:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237342720, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 13:01:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.7, ""used.bytes"": 2032926720, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 13:01:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
